Country,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds,Calories,GDP,Code,Population
Cuba,2002,218.375928,109.8022949,279.4345547,562.6040713,18.08517163,1.50778895,87.838413,4.843598011,213.8297078,1947.674276,1964.084075,429.8769475,2280.744328,2735.291039,711.6534606,2928.240312,7340.573717,,7090.85925,14266.60863,15232.6459,22.41600103,2.221453557,801.497663,5433.616971,4917.57,2080.494884,4961.366283,4222.546634,,33590500000.0,CUB,11177421
Cuba,2003,206.0864512,101.34117,276.7688897,545.5466646,16.9673904,1.417785743,85.0563108,4.564937967,199.4770159,1963.883732,2080.831539,446.1231047,2218.150245,2663.890866,728.4554149,3032.081653,7644.116846,,7593.795289,14738.7082,15601.53372,22.28067743,2.033425762,836.9500631,5599.915296,5103.51,2126.096272,5034.753293,4294.439243,,35901200000.0,CUB,11209378
Cuba,2004,200.3475632,96.51790284,275.0118145,534.4280149,15.27357764,1.255175825,81.16688876,4.106467159,175.7654754,1977.21237,2214.629514,463.1385362,2261.468762,2609.619189,762.8248848,3150.22442,7998.4641,,8083.902798,15263.79695,16000.31937,20.76660244,1.779869906,876.7290095,5759.262929,5275.93,2189.836892,5133.613107,4394.345358,,38203000000.0,CUB,11238755
Cuba,2005,201.0559742,94.15714129,269.0026153,518.6789788,14.33005681,1.201475434,79.88759052,4.054726483,164.4720057,1988.651051,2391.658511,483.9496859,2199.112132,2541.308481,794.0956639,3247.73925,8350.835851,7971.606682,8540.690209,15803.46823,16484.26131,21.59902909,1.716514753,905.3478066,5873.844221,5407.32,2225.006723,5238.169022,4491.230702,,42643836100.0,CUB,11262552
Cuba,2006,182.515552,83.15290516,243.4924513,456.6057953,12.73395805,1.022951119,72.32065013,3.60373036,143.691823,1860.086137,2424.530064,482.9776584,1961.964146,2273.525685,764.9682934,3077.553705,8127.018948,7915.881031,8366.544558,15174.72432,15984.08096,19.94515568,1.54476701,866.483265,5664.553513,5258.31,2087.516747,4940.220686,4238.813417,"3,300",48835925926.0,CUB,11278550
Cuba,2007,177.1960097,80.31321819,235.7966753,437.9333701,12.76699578,0.944004384,71.93355783,3.582650284,143.5315206,1830.754108,2549.305978,498.1541263,1846.694258,2165.461435,807.1153324,3108.331531,8358.935379,,8602.138732,15399.54335,16204.64823,16.52145275,1.60571975,890.476628,5742.120752,5355.68,2079.371815,4945.182048,4250.755287,,54262870370.0,CUB,11287273
Cuba,2008,184.579205,83.99233248,239.1094435,428.7676695,13.42358215,0.991537924,74.93619517,3.764782031,148.5416789,1832.457876,2676.687902,516.8819743,1782.670548,2132.637554,847.3562559,3240.89041,8795.536077,,8969.423867,16012.58322,16570.43291,16.71788283,1.811855591,945.8106922,5910.93322,5534.91,2137.420445,5072.552249,4372.210244,,56302129630.0,CUB,11291764
Cuba,2009,188.6591674,85.72054613,237.3377327,415.8464357,13.69743595,1.019653006,78.41163694,4.023938933,151.1012516,1813.474834,2858.855032,538.0446137,1812.679148,2075.919512,850.4735936,3303.253196,9095.434135,,9188.798691,16380.83015,16850.78354,17.6822185,2.012212686,986.4170208,5981.726808,5619.46,2144.145586,5113.655896,4422.130348,,57481481481.0,CUB,11294716
Czechia,1990,7.093632724,1.041236912,14.44367857,631.9261747,10.41035186,0.215133104,45.7463087,2.90341525,543.8678325,4025.734177,10420.98805,499.714662,9010.786359,8241.91735,699.3963839,5651.114986,22411.15454,26474.6654,17702.30209,43453.36661,31091.29435,3.115731419,6.847922328,1443.192649,10058.45426,9506.97,22762.73111,10083.40254,9644.195452,,40728950705.0,CZE,10301990
Czechia,1991,6.072581564,0.850937349,13.98306391,582.4620495,9.827869356,0.19415505,43.67768801,2.744327528,516.064347,3807.933763,9770.486145,500.8516131,8602.283996,7902.828752,692.5232132,5450.493768,21154.14418,,17131.86492,41292.63533,29304.24612,3.507325629,6.412437557,1386.495541,9463.019238,8952.0,21240.80314,9572.129212,9235.42435,"3,080",29859921159.0,CZE,10304419
Czechia,1992,5.772560328,0.761261265,13.62730031,535.536694,8.396971002,0.177931123,38.17819733,2.307800575,463.5998085,3655.571653,9521.167549,504.4499641,8335.734263,7676.707705,682.0532217,5299.257042,20249.16394,,16781.36469,39740.12646,28304.63248,2.927223557,5.378836721,1321.233617,9059.599536,8589.79,20175.43679,9225.698642,8985.635754,,34805013230.0,CZE,10312449
Czechia,1993,5.112429394,0.61576552,12.99776309,479.7952965,6.722848309,0.150102426,30.98901387,1.824714583,394.8319106,3463.267931,9064.919792,503.9426982,7972.229402,7375.705337,665.8713499,5141.146801,19346.17662,,16269.04122,37922.78166,26916.54473,2.727622546,4.234904313,1275.715168,8561.087329,8140.71,18290.84802,8795.303851,8643.462086,,40866982340.0,CZE,10320402
Czechia,1994,4.884445344,0.530861463,13.0243072,439.6667401,5.736186731,0.137609502,27.00401458,1.498448552,335.1921591,3378.698972,9080.029683,520.6236354,7854.536388,7288.618501,654.6031356,5101.70695,19035.19662,,16178.08121,37217.25312,26463.81495,1.865367077,3.505713277,1259.418153,8323.236104,7938.16,17030.98781,8624.935843,8552.242724,,47850065329.0,CZE,10322332
Czechia,1995,4.11754179,0.414893487,13.55151509,414.9486759,5.123610934,0.102793032,24.27792164,1.30848627,289.1823683,3360.125821,9070.111404,540.2244978,7863.92656,7323.199089,670.9999631,5177.612037,19161.03929,23438.12623,16422.07753,37366.08958,26283.44934,1.415401121,2.995417227,1284.081638,8244.351075,7880.33,16246.77883,8634.000283,8614.634751,,60145663259.0,CZE,10312040
Czechia,1996,3.665797893,0.352454567,13.15531257,373.1790428,4.194754539,0.080984827,19.52436049,1.022883128,239.0617641,3162.50715,9190.735052,550.0424787,7489.821536,6947.802754,632.8677182,4924.061853,18379.91055,,15898.64043,35481.62329,25206.49422,1.552764168,2.345905648,1192.38375,7815.877757,7490.07,14722.88408,8177.729723,8198.664621,"3,250",67388492014.0,CZE,10296139
Czechia,1997,3.658939108,0.339829547,12.89191407,359.6888027,4.230461798,0.076155601,19.78471352,1.004856687,213.4733299,3077.301714,9819.155098,576.1096866,7443.258278,6890.740631,641.960158,4910.531906,18498.32207,,16097.82722,35191.62684,24921.68187,1.253519855,2.286598752,1144.276195,7703.537113,7390.89,13872.42336,8107.259227,8136.863393,,62180519006.0,CZE,10280049
Czechia,1998,3.287927983,0.295425358,12.13713991,324.4349348,3.671717015,0.065223678,17.74924439,0.869414927,170.1565808,2870.118626,10268.14588,583.9644897,7117.028828,6527.353094,618.9592501,4695.766055,18074.74191,,15662.61999,33712.08648,23806.92881,1.400549261,1.963068628,1064.847468,7301.032624,7023.32,12583.01285,7706.146158,7680.711126,,66807498696.0,CZE,10265431
Czechia,1999,3.048938255,0.265158158,12.17304949,307.6259652,3.293705144,0.056621084,16.68269278,0.795881113,138.2007012,2767.529785,10842.76389,604.1522618,6997.899433,6377.61881,612.6938744,4634.531843,18102.32602,,15622.21638,33269.65336,23396.96124,1.579257164,1.776343177,1029.010249,7135.462469,6875.7,11686.52273,7545.649538,7480.723058,,65173036731.0,CZE,10251383
Czechia,2000,3.099458002,0.261715205,12.30095268,295.3116352,3.054886524,0.053368777,16.80911008,0.742960337,124.4631737,2709.877358,11150.49127,620.5462707,6916.689468,6269.298244,603.9294002,4615.608991,18251.49865,19817.62284,15671.52944,33057.91996,23222.90961,1.433821823,1.647267893,1016.068358,7043.231552,6797.71,11002.53128,7439.004961,7339.888618,,61823494487.0,CZE,10236809
Czechia,2001,3.317135567,0.27204103,12.17260462,279.4544879,3.099809244,0.058041278,16.71970045,0.738701396,115.2883963,2629.138686,11013.88002,627.6942884,6728.522041,6098.574177,603.2029936,4545.780178,18089.99228,,15503.94319,32508.86799,22801.1991,1.336388088,1.637895574,985.8502959,6906.704079,6678.21,10263.71085,7247.550904,7153.626387,"3,160",67808695574.0,CZE,10231941
Czechia,2002,3.491909555,0.275984987,12.3162769,262.7157109,3.378816011,0.063840661,18.0960214,0.783459006,115.8366765,2576.257645,11007.95836,639.8209848,6587.990527,5975.433738,587.4896168,4498.565772,18044.07526,,15429.14116,32094.46937,22666.35786,1.122424586,1.735541683,955.5265074,6832.049182,6621.97,9662.105809,7109.319741,7038.02348,,82196206090.0,CZE,10239474
Czechia,2003,4.112982792,0.318852469,13.00705763,267.9207452,3.426228269,0.071019244,18.51719308,0.760294934,106.5809102,2610.325553,11203.8947,669.7111176,6631.123854,6033.190345,597.3808574,4580.282283,18466.82007,,15815.06964,32559.15374,23172.2354,1.264423131,1.695385966,956.386929,6973.958279,6762.35,9370.89494,7187.876169,7140.939842,,100000000000.0,CZE,10248907
